Date,Open,High,Low,Close,Adj Close,Volume
2018-08-15,262.2799987792969,263.5899963378906,257.4100036621094,257.4599914550781,257.4599914550781,4799827
2018-08-15,257.44000244140625,258.05999755859375,255.9459991455078,257.9700012207031,257.9700012207031,2651914
2018-08-15,258.0899963378906,258.8489990234375,256.3500061035156,257.3999938964844,257.3999938964844,1738686
2018-08-15,257.44000244140625,258.739990234375,257.17999267578125,257.2782897949219,257.2782897949219,1223182
2018-08-15,257.3500061035156,258.3999938964844,256.5299987792969,256.6400146484375,256.6400146484375,1177786
2018-08-15,256.57000732421875,259.0799865722656,256.54998779296875,258.8999938964844,258.8999938964844,1373810
2018-08-15,258.9898986816406,259.5899963378906,258.82000732421875,259.0799865722656,259.0799865722656,1259375
2018-08-16,261.8699951171875,261.8699951171875,255.0500030517578,256.8500061035156,256.8500061035156,4340587
2018-08-16,256.79998779296875,258.42999267578125,255.8188018798828,257.5199890136719,257.5199890136719,2024471
2018-08-16,257.55999755859375,261.1050109863281,257.45001220703125,260.7242126464844,260.7242126464844,2605781
2018-08-16,260.8699951171875,260.8699951171875,259.20001220703125,259.65020751953125,259.65020751953125,1594049
2018-08-16,259.614990234375,259.6300048828125,258.2799987792969,258.29998779296875,258.29998779296875,1303031
2018-08-16,258.25,259.67999267578125,257.6300048828125,258.75,258.75,1789015
2018-08-16,258.7300109863281,258.82000732421875,256.79669189453125,257.5199890136719,257.5199890136719,2031450
2018-08-17,252.35000610351562,252.86000061035156,245.39999389648438,245.5800018310547,245.5800018310547,10887918
2018-08-17,245.6699981689453,247.97000122070312,245.5189971923828,246.25,246.25,3930792
2018-08-17,246.1199951171875,247.5966033935547,245.5500030517578,245.64999389648438,245.64999389648438,3011445
2018-08-17,245.64999389648438,246.60499572753906,244.19000244140625,245.8300018310547,245.8300018310547,3238265
2018-08-17,245.86000061035156,247.0,244.85000610351562,245.52999877929688,245.52999877929688,2468850
2018-08-17,245.5399932861328,245.69000244140625,244.4600067138672,244.65989685058594,244.65989685058594,1849664
2018-08-17,244.60000610351562,244.97000122070312,243.75,244.89999389648438,244.89999389648438,2406321
2018-08-20,243.10000610351562,245.08999633789062,238.74000549316406,240.73800659179688,240.73800659179688,5661023
2018-08-20,240.63999938964844,241.55999755859375,239.49000549316406,240.50999450683594,240.50999450683594,2131947
2018-08-20,240.45919799804688,241.88999938964844,239.97999572753906,241.74000549316406,241.74000549316406,1289817
2018-08-20,241.7100067138672,244.4199981689453,241.67999267578125,244.16000366210938,244.16000366210938,1725206
2018-08-20,244.22999572753906,253.19000244140625,244.07000732421875,251.66000366210938,251.66000366210938,5423690
2018-08-20,251.63999938964844,252.39999389648438,247.3699951171875,247.75999450683594,247.75999450683594,3012208
2018-08-20,247.7100067138672,248.2899932861328,247.41000366210938,247.8000030517578,247.8000030517578,1549305
2018-08-21,248.4499969482422,252.45950317382812,247.75,250.6699981689453,250.6699981689453,5098833
2018-08-21,250.6699981689453,253.5,250.5,251.58999633789062,251.58999633789062,3096576
2018-08-21,251.5800018310547,252.77000427246094,251.0800018310547,252.5,252.5,1407404
2018-08-21,252.5,252.5279998779297,250.66000366210938,250.7799072265625,250.7799072265625,1216634
2018-08-21,250.8000030517578,252.4199981689453,250.8000030517578,252.02499389648438,252.02499389648438,1145117
2018-08-21,252.02000427246094,252.64999389648438,251.64999389648438,252.49000549316406,252.49000549316406,1448610
2018-08-21,252.47000122070312,253.38999938964844,252.1573028564453,253.32000732421875,253.32000732421875,1965066
2018-08-22,252.10000610351562,256.54998779296875,252.02499389648438,256.54998779296875,256.54998779296875,3417227
2018-08-22,256.55999755859375,260.07000732421875,256.55999755859375,259.70001220703125,259.70001220703125,3904164
2018-08-22,259.68499755859375,261.81500244140625,259.6099853515625,259.760009765625,259.760009765625,3556113
2018-08-22,259.7699890136719,260.79998779296875,259.3599853515625,260.5199890136719,260.5199890136719,1480108
2018-08-22,260.5400085449219,261.8900146484375,260.5,261.19000244140625,261.19000244140625,1982745
2018-08-22,261.25,263.0,261.0899963378906,262.5,262.5,2245520
2018-08-22,262.5400085449219,263.010009765625,262.42999267578125,262.82000732421875,262.82000732421875,1627916
2018-08-23,261.0,268.4110107421875,260.82598876953125,267.9700012207031,267.9700012207031,5193260
2018-08-23,268.0,268.1499938964844,263.7200012207031,265.92999267578125,265.92999267578125,3370860
2018-08-23,265.8699951171875,268.70001220703125,264.7900085449219,268.20001220703125,268.20001220703125,2297649
2018-08-23,268.19000244140625,269.1830139160156,267.70001220703125,268.10150146484375,268.10150146484375,1838549
2018-08-23,268.1400146484375,269.4800109863281,267.8999938964844,268.79998779296875,268.79998779296875,1445998
2018-08-23,268.82000732421875,269.0,266.84979248046875,267.27398681640625,267.27398681640625,1417452
2018-08-23,267.2699890136719,267.6099853515625,265.6400146484375,266.8399963378906,266.8399963378906,1586414
2018-08-24,267.1600036621094,270.9200134277344,267.0,269.989990234375,269.989990234375,3879204
2018-08-24,270.04998779296875,271.8800048828125,269.0,270.79998779296875,270.79998779296875,2578072
2018-08-24,270.7900085449219,272.489990234375,270.6700134277344,272.3399963378906,272.3399963378906,1876975
2018-08-24,272.29998779296875,272.80999755859375,271.69500732421875,272.1499938964844,272.1499938964844,1242397
2018-08-24,272.07000732421875,272.4599914550781,271.42999267578125,272.3399963378906,272.3399963378906,935916
2018-08-24,272.31500244140625,272.4800109863281,271.32000732421875,271.4800109863281,271.4800109863281,937701
2018-08-24,271.4599914550781,272.44000244140625,271.1400146484375,272.2799987792969,272.2799987792969,1376679
2018-08-27,274.0,276.5,272.20001220703125,276.010009765625,276.010009765625,3790553
2018-08-27,275.8611145019531,277.0,275.12890625,276.29998779296875,276.29998779296875,1753051
2018-08-27,276.3900146484375,277.04998779296875,275.82501220703125,276.95440673828125,276.95440673828125,975322
2018-08-27,276.91241455078125,278.5,276.59698486328125,278.1400146484375,278.1400146484375,1550679
2018-08-27,278.0899963378906,278.8699951171875,276.489990234375,277.2699890136719,277.2699890136719,1439838
2018-08-27,277.1795959472656,277.45001220703125,275.0799865722656,276.05999755859375,276.05999755859375,1375194
2018-08-27,276.04998779296875,276.3900146484375,275.510009765625,275.9599914550781,275.9599914550781,1089476
2018-08-28,275.8999938964844,276.57501220703125,271.4100036621094,273.6400146484375,273.6400146484375,3542802
2018-08-28,273.6099853515625,273.6099853515625,270.7427978515625,271.0799865722656,271.0799865722656,1998980
2018-08-28,271.010009765625,272.0,269.55999755859375,271.489990234375,271.489990234375,1622572
2018-08-28,271.5400085449219,272.8868103027344,271.510009765625,271.9599914550781,271.9599914550781,761568
2018-08-28,271.9599914550781,273.9599914550781,271.70001220703125,273.8905029296875,273.8905029296875,780956
2018-08-28,273.9171142578125,275.4800109863281,273.8599853515625,274.9549865722656,274.9549865722656,1554290
2018-08-28,274.9200134277344,274.94000244140625,273.6499938964844,274.3999938964844,274.3999938964844,981749
2018-08-29,273.8399963378906,277.0199890136719,273.0899963378906,276.4150085449219,276.4150085449219,2955527
2018-08-29,276.3800048828125,277.17999267578125,276.0199890136719,277.0400085449219,277.0400085449219,1361477
2018-08-29,277.07000732421875,277.1700134277344,276.2099914550781,276.430908203125,276.430908203125,654928
2018-08-29,276.3800048828125,277.6499938964844,276.0581970214844,277.5,277.5,1046728
2018-08-29,277.5,278.7900085449219,277.4859924316406,278.6300048828125,278.6300048828125,1269465
2018-08-29,278.6000061035156,279.5,278.1300048828125,278.92999267578125,278.92999267578125,1627068
2018-08-29,278.8999938964844,279.04998779296875,278.3599853515625,278.5899963378906,278.5899963378906,1158108
2018-08-30,277.2699890136719,281.3800048828125,276.43499755859375,281.1567077636719,281.1567077636719,2980053
2018-08-30,281.05999755859375,281.6600036621094,279.1499938964844,279.32000732421875,279.32000732421875,1316699
2018-08-30,279.45001220703125,280.54998779296875,278.3900146484375,280.1199951171875,280.1199951171875,888169
2018-08-30,280.21038818359375,280.67999267578125,279.6700134277344,279.9200134277344,279.9200134277344,681389
2018-08-30,279.9700012207031,280.0154113769531,277.69000244140625,278.0169982910156,278.0169982910156,769673
2018-08-30,278.0306091308594,278.9200134277344,276.94000244140625,277.80780029296875,277.80780029296875,915035
2018-08-30,277.80999755859375,277.94000244140625,277.19000244140625,277.8399963378906,277.8399963378906,797176
2018-08-31,276.875,280.40008544921875,276.6400146484375,280.05499267578125,280.05499267578125,1771229
2018-08-31,280.1000061035156,281.0827941894531,279.6910095214844,280.3949890136719,280.3949890136719,1046145
2018-08-31,280.3800048828125,280.67999267578125,279.70001220703125,280.5154113769531,280.5154113769531,636478
2018-08-31,280.5299987792969,281.20001220703125,280.1400146484375,281.05999755859375,281.05999755859375,616502
2018-08-31,281.0299987792969,281.05999755859375,280.510009765625,280.94000244140625,280.94000244140625,720030
2018-08-31,280.94000244140625,281.1400146484375,279.9800109863281,280.0,280.0,985112
2018-08-31,280.0299987792969,281.1700134277344,279.9952087402344,280.67999267578125,280.67999267578125,1780297
2018-09-04,280.0899963378906,283.3518981933594,279.03350830078125,283.03228759765625,283.03228759765625,2990610
2018-09-04,283.0,285.1499938964844,282.9100036621094,284.3699951171875,284.3699951171875,2134824
2018-09-04,284.3800048828125,284.9599914550781,282.760009765625,283.6796875,283.6796875,1040929
2018-09-04,283.6400146484375,285.2099914550781,283.3564147949219,284.4800109863281,284.4800109863281,751196
2018-09-04,284.4800109863281,285.05999755859375,283.02099609375,284.4700012207031,284.4700012207031,605438
2018-09-04,284.510009765625,285.0495910644531,284.2300109863281,284.42999267578125,284.42999267578125,863509
2018-09-04,284.4049987792969,284.4700012207031,283.44000244140625,283.67999267578125,283.67999267578125,971858
2018-09-05,283.0,284.4071044921875,276.010009765625,277.4599914550781,277.4599914550781,3020464
2018-09-05,277.42999267578125,279.54998779296875,275.4599914550781,278.29998779296875,278.29998779296875,1585378
2018-09-05,278.4923095703125,280.7998962402344,277.7699890136719,280.54998779296875,280.54998779296875,1052224
2018-09-05,280.55999755859375,281.21759033203125,276.5,278.7900085449219,278.7900085449219,1448331
2018-09-05,278.7099914550781,279.4700012207031,278.5,278.8800048828125,278.8800048828125,473062
2018-09-05,278.9200134277344,279.29998779296875,277.5,278.0799865722656,278.0799865722656,724919
2018-09-05,278.1400146484375,278.57000732421875,277.5,278.44000244140625,278.44000244140625,1461142
2018-09-06,277.760009765625,277.760009765625,272.1499938964844,274.1400146484375,274.1400146484375,2182271
2018-09-06,274.0400085449219,274.4800109863281,271.7099914550781,274.05340576171875,274.05340576171875,1406232
2018-09-06,273.82000732421875,274.79998779296875,272.8599853515625,273.1000061035156,273.1000061035156,824256
2018-09-06,273.15179443359375,273.4599914550781,271.3909912109375,271.70001220703125,271.70001220703125,715491
2018-09-06,271.67498779296875,272.9800109863281,271.5799865722656,272.35009765625,272.35009765625,618836
2018-09-06,272.42999267578125,273.989990234375,272.20001220703125,273.05999755859375,273.05999755859375,713284
