Date,Open,High,Low,Close,Adj Close,Volume
2018-08-15,108.5,108.97840118408203,107.19000244140625,107.22000122070312,107.22000122070312,6993416
2018-08-15,107.22000122070312,107.77999877929688,107.05999755859375,107.4000015258789,107.4000015258789,5012093
2018-08-15,107.43990325927734,107.7300033569336,107.16999816894531,107.56999969482422,107.56999969482422,2681063
2018-08-15,107.58999633789062,107.86000061035156,107.33999633789062,107.4000015258789,107.4000015258789,2253089
2018-08-15,107.38500213623047,107.62000274658203,106.83000183105469,106.91000366210938,106.91000366210938,2895736
2018-08-15,106.9000015258789,107.62999725341797,106.83000183105469,107.4800033569336,107.4800033569336,3412243
2018-08-15,107.47000122070312,107.81999969482422,107.47000122070312,107.6500015258789,107.6500015258789,3291277
2018-08-16,108.37000274658203,108.86000061035156,107.95999908447266,108.30000305175781,108.30000305175781,3774599
2018-08-16,108.30999755859375,108.44999694824219,107.97000122070312,108.43000030517578,108.43000030517578,2115541
2018-08-16,108.44000244140625,108.5199966430664,108.25990295410156,108.33000183105469,108.33000183105469,1451247
2018-08-16,108.33000183105469,108.35269927978516,108.13999938964844,108.19499969482422,108.19499969482422,1292107
2018-08-16,108.19000244140625,108.220703125,107.68000030517578,107.69000244140625,107.69000244140625,2099215
2018-08-16,107.66000366210938,107.77999877929688,107.54000091552734,107.69999694824219,107.69999694824219,2524787
2018-08-16,107.69999694824219,107.69999694824219,107.30000305175781,107.63999938964844,107.63999938964844,3520008
2018-08-17,107.36000061035156,107.58000183105469,106.88999938964844,106.88999938964844,106.88999938964844,4668994
2018-08-17,106.93000030517578,107.0989990234375,106.69999694824219,107.0010986328125,107.0010986328125,2183902
2018-08-17,107.0,107.23590087890625,106.91999816894531,107.16999816894531,107.16999816894531,1855051
2018-08-17,107.16999816894531,107.16999816894531,106.87000274658203,106.87000274658203,106.87000274658203,1071250
2018-08-17,106.87999725341797,107.72000122070312,106.87000274658203,107.66999816894531,107.66999816894531,2329437
2018-08-17,107.66010284423828,107.9000015258789,107.48999786376953,107.53500366210938,107.53500366210938,1710698
2018-08-17,107.52999877929688,107.79000091552734,107.47000122070312,107.58000183105469,107.58000183105469,2076008
2018-08-20,107.5999984741211,107.87999725341797,106.80000305175781,106.9000015258789,106.9000015258789,3412832
2018-08-20,106.9000015258789,107.07579803466797,106.48500061035156,106.68499755859375,106.68499755859375,2586101
2018-08-20,106.69000244140625,107.18000030517578,106.625,107.12000274658203,107.12000274658203,1988086
2018-08-20,107.13500213623047,107.23999786376953,106.9800033569336,107.11000061035156,107.11000061035156,1326579
2018-08-20,107.10150146484375,107.18000030517578,106.94999694824219,107.02989959716797,107.02989959716797,1221985
2018-08-20,107.04000091552734,107.125,106.9800033569336,107.06999969482422,107.06999969482422,1393528
2018-08-20,107.07499694824219,107.0999984741211,106.80000305175781,106.87000274658203,106.87000274658203,2141402
2018-08-21,107.0,107.3499984741211,106.81500244140625,107.05699920654297,107.05699920654297,3842830
2018-08-21,107.04000091552734,107.11499786376953,106.61000061035156,106.72000122070312,106.72000122070312,2151557
2018-08-21,106.7300033569336,107.13999938964844,106.71499633789062,106.94499969482422,106.94499969482422,1632841
2018-08-21,106.95500183105469,106.98500061035156,106.55000305175781,106.56500244140625,106.56500244140625,2004690
2018-08-21,106.57499694824219,106.6500015258789,106.40989685058594,106.4198989868164,106.4198989868164,2105746
